,name,stars_y,text
4705,Hash House A Go Go,5,This place is pretty damn awesome! We came here on the weekend and it was so busy. Weekdays seem more calm. I recommend the sage chicken and waffles. Delicious and the waffles have bacon in them! Our server Bree (sorry if that's spelled wrong) today was knowledgeable of the menu and had a great vibe. I would definitely recommend this place.
4706,Hash House A Go Go,4,"Totally super sized entrees..flavors were good and service top notch!!! I just wish they had a variety of desserts, we went someplace else for dessert and coffee. 

We had the sage fried chicken and waffles, mushroom and Swiss burger and I had the corned beef hash. The kids had grilled cheese sandwich..Which we had to return cuz they made it on wheat bread (cmon now...for a kids meal? Use the good sour dough stuff...not wheat!) so my kid got a burger instead and the other kids had the giant chocolate pancakes. Flavors of each dish were pretty good, fried chicken was super tasty and my corned beef hash delicious..burger was ok, good flavor and cooked perfect medium rare. 

My only complaint was that the food was obnoxiously huge...at least it packed flavor..otherwise could come off very  gimmicky. 

Waiter was awesome!"
4707,Hash House A Go Go,4,"Absolutely Loved this place!! When I came there was a 5 minute wait not bad for a place well known. I ordered the Chicken Eggs Benedict and my boyfriend had ordered the meatloaf and hash. The restaurant wasn't at all busy which was great for us because then we'd get better service and have our food out faster. Unfortunately the server we were given with was really nice when he did come around but for the most part disappeared. I watched the other servers and seen that they kept checking on their tables making sure that their drinks were refilled and if everything was going well. Our Server only came around to take our order, drop off our food, and drop off the bill. The rest of the time I never even saw him around the area. When our food came we tripped out on the portions because they were HUGE!! The flavor was yummy nothing like I have ever tasted!! and the price was really affordable.."
4708,Hash House A Go Go,3,"Went here based upon the yelp reviews. One hard thing about yelp is that it is one overall review and is not broken into categories. I had the chicken and waffles because of the reviews and I thought they were just ""meh"" they weren't bad just nothing earth shattering. My wife had a burger and it was the same thing. As far as value goes I would give it 5 stars. You definitely get a lot of bang for your buck. If you are looking for large quantities of food for reasonable prices then this is your place. If you want a high quality pleasant dining experience I would look elsewhere. Also I did not personally care for the decor and ambiance. It is dark inside and because it is upstairs it was hot. Overall I would say not bad just so so. Service was acceptable but nothing over the top. If I was in Vegas with a group of guys looking to throw down I would definitely come back. If you are just out with the wife looking for a nice date I would go elsewhere."
4709,Hash House A Go Go,5,"While in Vegas, I just HAD to swing by HHaGG to check it out.   

At first, I was really concerned that at 4:30 in the afternoon, the hostess told me it was a 45 minute wait.   A couple of groups before me got on the list and then decided to head on down to the casino for 20-30 minutes of gambling while they waited.   Great plan... right?   Nope.   I thought I would just chill for a bit and play games on my phone.   Much to my surprise, my name was called about 5-6 minutes later.   Apparently... EVERYONE ahead of me thought they would go down to the casino and weren't there when it was their turn.   Woo-hooo!!   

This time I ventured into the world of the dinner menu.   I love love love my breakfast foods, but I'm in Vegas and this is my way of gambling as a warmup to the real gambling (*wink*).   I gave the #2 Stuffed Burger a go go (Pepper Jack, Guac, wax pepper, jalapeno, bacon, and queso cheese).  Good golly miss Molly... this was a big ol' burger with n elbow dripping mess about to happen.   If you are a dainty eater... stay clear of this bad boy.   Thankfully... I'm not a dainty eater.   I dove into this beast and trembled as the sheer joy of gluttony washed over me.   Dude... this was a beast of a burger and would have been worth the 45 minutes that I didn't have to wait.  

I'm all in on HHaGG now... I look forward to more cheat days on my diet to stuff myself silly on a new menu item.  Yum Yum Yum."
4710,Hash House A Go Go,5,First time here. Sooooooo good! I had the famous chicken and waffles. The chicken was so crispy and flavored well. The sage really stood out and I luved it. While I was working my way through the waffles I discovered bacon inside them. How great is that! The portion was so big I was able to take the leftovers home and eat them for dinner and breakfast the next day. I also had the old school hot chocolate. Delicious! A must stop.
4711,Hash House A Go Go,5,This place is awesome! HUGE portions and very excellent food. I don't think you could get anything bad here. The service is very quick and they get a lot of people in and out. 10/10 will go again :)
4712,Hash House A Go Go,2,"If you want to gorge yourself on a shitton of food, then this HHAGG is your place.
Located inside a maze of a hotel (I'll give them the fact that they're remodeling) we are seated in a strange room of booths. The interior is dim and uninviting.

Our waiter was alright, but seemed a bit frazzled. He kept repeating the items I was ordering with different names than what I was reading off the menu. He also gave an air of irritation because I was just listing off the orders for everyone at the table.

This place is the perfect example of quantity over quality.

Although the food wasn't bad, it wasn't stellar and definitely not food that I'd recommend to others or return for. Sometimes having two huge heaping mounds of smoked salmon on giant biscuits and mashed potatoes is just TOO much. Even when shared amongst two people.

The sage fried chicken was moist, but lacking in flavor. There was nothing special about the dish. I didn't taste any sage, the syrup was regular ole maple syrup. 

The style of hash was boring. Shredded dry meat. Potato cubes. It didn't hit the spot at all. And the gigantic looming biscuit was dry and brittle and really just a sponge to soak up any grease.

For our party of 7, we were seated within 10 minutes on a Saturday morning around 9am.

Maybe other locations in the chain are better, but this one I will not be returning to."
4713,Hash House A Go Go,5,Amazing breakfast!! HUGE portions. Corned beef hash & banana pancake is delicious & shareable. Service with Scotty was above & beyond!
4714,Hash House A Go Go,4,"HH review

First recommendation do not get the pineapple juice mimosa. I love pineapple juice but these two were not meant to be mixed together. I ordered the BBQ chicken sandwich and DMD ordered the cheddar burger. Our waitress was adorable, and very attentive. 
Both our meals were very good, but the presentation of the waffles and chicken the table got next to us was spectacular. I was told they have one of these in Orlando, but if never heard if it. We were not disappointed"
4715,Hash House A Go Go,5,"Huge portions and really yummy! We had the sage fried chicken pasta, that was gory and delicious."
4716,Hash House A Go Go,5,"If you are in Vegas and don't make it a point to eat here then shame on you. This is a must place to eat while visiting Las Vegas and especially if you have an appetite for some very LARGE portions of food or looking for an economical way, since you have lost your a** gambling, to split a meal this is your place.

We have eaten at the location in San Diego and this location did NOT disappoint. I ordered the Pork Tenderloin sandwich which literally is at least 4 to 5 inches outside of the bun with fries. My wife ordered the Chicken sandwich which measure about 8 inches high. It is a crusted chicken breast smothered between two huge garlic cheese toast slices. For a side dish (which is included) we ordered the smothered mash potatoes, OMG are they good. They are a meal by themselves. 

The service matches the high quality of the food which makes the entire dining experience a perfect 5 stars. Needless to say we are still eating the leftovers today. 

Do yourself a favor, don't get sucked into all the crappy food all over the strip, take my word for it, this place is the best. Enjoy!!!"
4717,Hash House A Go Go,4,"I just want to start off by saying I went with a big party of 10 on a Friday night to the Hash House, we did not have to wait but maybe 10 mins for a table, our server was Brad, Brad was extremely attentive, helpful, went above the line of duty, and made sure our table was happy. When I said above the line of duty, for most of us it was our 1st time there and 2 ordered the same sandwich and when one got it, the other friend was just commenting to us oh if I knew it had chopped peppers on it I would have ask to have that removed, when Brad brought her dish out, the peppers were not even their! He was an excellent server! 


I spilt an order of Fried Green Tomato stack with a friend, and when it came out, it was very eye pleasing. So bright with color and stacked beautifully! It was thick slices of fried green tomatoes, feta cheese, a chicken salad between layers & sweet tangy balsamic vinaigrette drizzled all over it. Oh My Gawd!!! That was some delicious heaven!! Was sad when it was all gone, just talking about it now is making me want it again!

I also ordered the cheddar, bacon avocado hamburger with horseradish mash potatoes. WOW that's a huge burger; I could only eat a quarter of it and that's with removing one of the patties, the bun was perfect, it held everything together, firm yet soft, the cheese was real sharp cheddar the bacon were soft crispy strips that just melted in your mouth, the avocado, oh man that was the best, so fresh, so creamy just yum!! The horseradish potatoes were perfect! Now I ate most of them, couldn't stop, they were sooo good but because of that, only ate a  of my burger.    

I look forward to coming back! So many things to still try!"
4718,Hash House A Go Go,5,HOLY SHIT!!!!!!!! Chicken & Waffles the size of Mt. Everest  I made the mistake of stopping here Friday morning as soon as we got to Vegas. Let's just say I knocked out until that evening. The portion sizes are huge and definitely worth the cost. My sister got the meatloaf hash and she loved it too! We were sooooo greedy we went back on Sunday before leaving Vegas .
4719,Hash House A Go Go,5,"Amazing food, big portions at a very low price point. But the weights are just too long. It took us more than an hour to get a table. They have the best chicken and waffles. Me and my husband were stuffed after eating the whole portion. Kiwi Watermelon lemonade was a hit as well."
4720,Hash House A Go Go,5,"This place gets super busy!  Make a reservation before if you can!  I was lucky enough to find a seat at the bar top without waiting 45 min for a table.  I had an AMAZING smores mocha!  It was incredible.  Melted marshmallows on top!  And of course, my friend and I had to split the chicken and waffles.  HUGE portions!  The service was great too!  

For some reason I had no cell phone service in the restaurant though.  Bummer.  ATT problem?!"
4721,Hash House A Go Go,3,Decent place for Breakfast. It had a longer wait than most places and then we waited for our food for a long time but once it was out it was decent.
4722,Hash House A Go Go,4,"One word......OMG!!!  Oh wait...maybe that's 3 words...oh well.  The portions are huge, ginormous, humongous...and you can't help but take pictures of what you're about to devour...without success.

This place is located inside the Imperial Palace, where all this constructions are going on and you can't even the find the proper entrance to the hotel.  Crappy hotel and casino, but Hash House is a hidden gem.  

We had to wait about 15 minutes for a table for 4, but well worth it.  The food wasn't just huge in portion, it was actually good.  Sage Fried Chicken Benedict, BBBLT, Sausage Gravy Pot Pie, and the Scramble were all very tasty dishes and a perfect cure for the hangover from the night before.

Service can be a bit slow, but who cares when you get to watch everyone else get the most ridiculous meals?  I wanted to walk over to some tables and take pictures of their food too!  Ridonculous!!!"
4723,Hash House A Go Go,4,"Accessibility (Parking / Wait Time)

1/1 Star:Â no wait

_____

Service (Waiter / Cleanness / Ambiance)

0/1 Star:Â normal service. Clean. Very slow. Takes forever to get food... 37 minutes to get a ribeye.

_____

Taste (0=Not Edible / 1=Edible / 2=Good (average) / 3=Must Try!)

3/3 Stars:Â food here is a must try!

_____

Overall Experience

4/5 StarsÂ 

_____

Last Words

Big portions"
4724,Hash House A Go Go,5,"We just happened to stop by here during our annual family vacation to Vegas. My parents wanted to go to Guy Fieri's something or other but when we tried to go there they said they would unfortunately be closed due to some sort of fire alarm issue. What a happy accident that was because low and behold this amazing breaskfast place. Our waiter was excellent and you could tell he genuinely loved his job. He said he was a 10 yr veteran of the store and proceeded to give us a run down of the menu. Just a forewarning, the portions are enormous! Our waiter let us know that if we wanted pancakes don't even try to order more than one because there's no point you will not need it. These were very wise words! I ordered the Banana Pancake with Brown sugar and house made whipped cream as he recommended. This was THE BEST pancake I have EVER had!!!!! I really wanted to finish the whole plate but there was no way! Every single bite was filled with delicious chunks of banana and brown sugar. The texture was a perfect consistency of crispy and softness where it should be. My Dad ordered a skillet meal and we'll, you guessed it, they literally brought it out to him in a skillet! My husband also had a pancake, he got the classic one and he absolutely loved it. He made the mistake of ordering bacon/sides with it, I say mistake only because you will not have any room. Seriously you must make this a part of your trip to Vegas! Hands down this place blows any other breakfast here out of the water! Also the Nitro Cold Brew Coffee was of course heavenly as well!! You will not regret giving his place a try! I have been craving that pancake ever since... mmmmm!!!"
4725,Hash House A Go Go,5,"This was our first stop from the airport! My husband and I were so hungry! He was craving chicken and waffles so we googled a chicken and waffle place and this is what we decided to go with. 

I got the two eggs any style with toast, sausage, and potatoes. Nothing original. But when my husbands food came out, it was so beautiful to eat! He ordered chicken and waffles that was piled high. The waffles had an excellent crunch to it and the chicken was not dry at all. I was in awe. I took photographs of his food and forgot to take a photograph of mine!

I was so jealous..."
4726,Hash House A Go Go,1,"Not sure why all the good reviews. Basic comfort food, way over priced and nothing amazing, though portions are large. Chicken and waffles (their speciality) was just plain bad, chicken was super dry. Also service was slow and very rude. Waitress kept asking us of we were done since her shift was ending and needed to get our check done. Word to the wise avoid this place."
4727,Hash House A Go Go,5,"Open 24 hours at the Linq hotel- this place was phenomenal with reasonable prices! 

I got the chorizo hash- which was sooo flavorful- with a nick kick to it! 

The whole menu looked really good- I honestly wanted to order everything. 

Their breakfast items of pancakes, waffles, and French toast looked amazing! 

Definitely wish I would have found this place earlier on in my trip. 

I highly recommend this place and will definitely  return."
4728,Hash House A Go Go,3,"I went to Hash House A Go Go because I didn't really know where to go for a cheap breakfast while we stayed at the Venetian. The food wasn't horrible, but it wasn't amazing either. Customer service wasn't bad though. Our server was pretty good and he tried to crack some jokes. Unfortunately, hung over girls that are hungry don't want to laugh- they just want to eat. He was funny in retrospect.

I had the salmon eggs benny while my boyfriend had the chicken and waffles. I remember sitting back and while we were waiting for our food to come. We were silently pointing and laughing at people that were getting these massive plates delivered to their tables. I was like ""I'm SO glad that's not what I order"" WRONG! It was totally what I ordered. I just looked at my plate and my hang over was gone... and so was my appetite. There was way too much hollandaise sauce on my eggs benny. There was also just too much of everything. I had maybe a total of 3 bites of this thing, then I wanted to just look away and not eat for a week. My boyfriend's dish wasn't too bad though. There was bacon built into the waffle and the waffle was pretty soft. 

It really wasn't bad at this place, but I just didn't want to die of a heart attack. I felt it coming as soon as I took a forkful of the potatoes and biscuits drenched in a rose hollandaise sauce. Come here if you're really hungry. The price was amazing for the amount of food you get. Got damn."
4729,Hash House A Go Go,3,"Food was good but you probably should share a plate.

I got the Man V Food Fried chicken benedict.
The first three bites were great but thereafter it felt WAY too heavy.
Pretty tastey though. 

Minus one star for the misleading weight.  1 hour and 15 minute wait.  We checked back in and they had already called us and made us wait another 15 minutes. Then when we were sat we were told it would be 30 minutes for the food to come out. thats 2 hours before we even got a bite.

Food was pretty good but Im not a fan of waiting 2 hours for food.

Server was very nice and personable."
4730,Hash House A Go Go,4,Chicken and Waffles..better  come with a B I G appetite cause the portions are HUGE..best one i had so far...but ne thing was since they sat us all the way in the back seemed like they almost forgt about us being there...8P
4731,Hash House A Go Go,3,"Hash House has a lot of hype which made me think this place would be really really exceptional.  The wait is a bit ridiculous, but the reviews say so much.  After being seated my lady and I still waited about 45mins for our food to come.  Our waiter was Drew...he was average. We heard him being REALLY generous and informative with other tables but we only got the basic waiter conversation. I ordered the chicken and waffles which was really really good!  I've never tasted anything like it.
It was definitely a huge amount of food, more than I expected. I would still visit again but not when it's busy."
4732,Hash House A Go Go,5,"Servings are HUGE here.  I had the meat loaf (which was awesome), but the couple at the next table ordered a pot pie. It was ginormous, and it looked so good!"
4733,Hash House A Go Go,5,"This place was a relieving change of pace for us.  It's nice to pay for what food is actually worth in Vegas.  The portions are enormous; you'd be well advised to split entrees here.

I had the banana French Toast and was thoroughly pleased."
4734,Hash House A Go Go,5,"This was the first place my wife and I ate at when we arrived in Vegas. Holy Pancake! The portion sizes are fantastic! We shared a Tractor Driver Combo with a pancake, sausage and eggs. We were both stuffed! As we were eating I saw a plate go by that looked interesting...Chicken Benedict! I will for sure be back to try that out."
4735,Hash House A Go Go,5,"This place was phenomenal! Huge portions and excellent service. Got the chicken and waffles, wow, just wow. Two huge chicken breasts and 3 waffles. I had a little trouble finishing it! I also bought a banana brown sugar crusted pancake to take home for breakfast the next day.. The pancake was the size of the entire pizza box. Definitely recommend coming here to  anyone in Vegas"
4736,Hash House A Go Go,4,"We came here two days in a row! First day we ordered the sage chicken eggs benedict... Wowsers on the flavor and textures! No wonder is was featured on Man Vs Food. Love it! Second day, we had the corned beef hash... perfect recovery food: salty, tasty, crispy, and slightly greasy. Everything you'd want in a homemade corned beef hash. Must see for tourists, like me... EPIC portions! Seriously, three people could share a plate."
4737,Hash House A Go Go,5,"We ate at Hash House last night, and as usual it was great. We had the loaded burger and the BLT. The service was great and we got our order pretty fast. The only thing I did not like was the soft croutons in my salad. They must be a specialty type of crouton, they're not hard they're big and soft. No matter what State I'm in, Hash House is always a winner."
4738,Hash House A Go Go,4,"Definitely worth the wait! 30 minutes for Saturday brunch! Had to go with my usual - Chicken & Waffles, fresh-squeezed OJ - split due to it's enormous portions! Multiple locations offer consistently delicious dishes; however, this one at The Linq is 24/7 versus at Rio."
4739,Hash House A Go Go,5,"#1 Place to visit for breakfeast when we come to Vegas, for taste and value. Be patient because it does take a while to get food and beverages. They could also improve on the biscuits, I'm from the South so I have high expectations when it come to biscuits."
4740,Hash House A Go Go,3,"Got here on a busy Sunday for brunch and there was a huge line, I expected that. I didn't care because I love brunch and I've been dying to try to this place!! Once we got seated, the waiter took drink jerseys and recommended their kiwi watermelon lemonade so I ordered one because it sounded amazing! I mean, who doesn't like watermelon?!?!  However, I was a little disappointed with the drink because it was overly sweet from kiwi syrup and I couldn't taste any watermelon. We ordered the chicken hash and fried chicken Benedict. It took them 45 mins to bring our food out and I was not a happy camper. Good thing the food was delicious and the Benedict even had a kick to it! Just like all the other reviews, the portions were huge! You can easily order one entree and share between two people. I was so full from this meal this ended up being my only meal for the day. I was feeling unhealthily full. Overall the food here was very good and definitely worth trying out at least once. I personally will not be back any time soon due to the wait time for food and how unhealthy I felt after the meal."
4741,Hash House A Go Go,3,"I like a good breakfast, but certainly not enough for a constant 45+ minute wait. My mom and i decided to have breakfast (well, closer to lunch) here and hoped that we would be okay since it was a random Tuesday in November. Nope. There were hordes of people waiting in front of Hash House as we came up the escalator. We were told it would be a 40-45 minute wait, so we decided to shop and explore in that time. I found it strange/annoying that they don't use the buzzing pager devices to call tables, just a PA system for the last chance after shouting. Anyway, we came back at the correct time and were seated (happily for us, in a roomy banquette booth with a view of the main room). Even after ogling the gargantuan portions on other tables, we decided to have our own items so we could try more and just take any leftovers back to the room. My mom ordered the signature sage fried chicken and eggs breakfast, while i tried the special, a skillet (forget the name) with grilled steak, corn, green beans, roasted tomatoes, and mozzarella, with two eggs over medium. We also shared hot chocolate; it came in a giant mug, was a big mess covered in drizzled syrup, and didn't taste very different from Swiss Miss. Our entrees were both pretty good, but nothing to rave about really. I did appreciate that the steak chunks in my skillet were only cooked to no more than medium. Her fried chicken (their star dish) was tasty, but the chicken we had at Yardbirds the night before had been better by miles. Overall, fun menu but I wouldn't go back unless there was (magically) no wait."
4742,Hash House A Go Go,3,"I've eaten at HH in San Diego and pestered my friends into going while we were in LV, so my hopes were pretty high. 

We went on a Saturday around noon, called ahead but they don't take reservations on the weekends or day-of. Our wait time was an hour and an additional 30m at the table once we ordered. It was extremely crowded, but the crowd cleared by the time we were done eating around 2:30.

The food was just okay and not the same compared to my visit in San Diego. I ordered the same exact thing (chicken with potatoes, etc) and this plate came out saltier, drier and just not as mind-blowing.

Don't think it's worth the wait or crowd, but really do love the menu. I do have to say that what the food lacked, the service made up for - that was superb. And their bloody's are bloody good!"
4743,Hash House A Go Go,4,Great food with super huge servings.  My husband and I shared the chicken and waffles and it was perfect serving for the two of us.  There is always a wait but i will tell you that is was well worth it.  Located on second floor of quad resort.  Hostess and servers all friendly and food comes with fast service.
4744,Hash House A Go Go,4,"Who knew this trendy breakfast / brunch place on the strip was going to be good??  Awesome bloody's, large portions, and fast svc.  What more do u need the morning after in Vegas?  :). Go early cause their will be a long wait."
4745,Hash House A Go Go,3,"Having been to the OG Hash House on Sahara, I wasn't entirely optimistic that they could be as good in the dirty shit palace/rashfest that is the IP.  
Came here w/ a party of 10 after 12am...it was dead.  Which was good since there was no wait.  A friendly jersey shore looking dude was the ""host"" in a white tee & dooky chain and greeted us with a ""how many mang?"" 
Service wasn't bad.  Food came out decently quick.  Just be aware that the late night menu is in effect and you can't get the chicken n waffles and other good stuff.  Had the Chicken Benedict, which was basically a pile of eggs on top of fried chicken on top of bacon on top of a biscuit on top of potatoes covered in some cheese and sauce.  Pretty damn good.
Portion sizes are still huge no matter what you get, whether it's the hashes or the 1lb burgers, so it'll soak up the juice and then u can go party some more and chuck it up later.
I'll come back again since it's on the strip and I want to try some other stuff from the regular menu during normal hours."
4746,Hash House A Go Go,4,"This hipster farm-fresh breakfast restaurant is located inside the LINQ hotel and wow, they know how to make a first-class breakfast. It's very popular and our wait time was about 25 minutes to be seated.

I ordered the Tractor Driver Combo which was a pancake with two eggs (scrambled for me) and protein (bacon!). I upgraded my pancake to a Hash House speciality - a blueberry pancake. This pancake was larger than the plate it was served on and was jam-packed with berries. It was so enormous I just couldn't finish it even though I was famished when it arrived.

Everything, including my freshly squeezed orange juice was absolutely superb. Prices were reasonable too! I would have easily given five stars if our service didn't suck. She was super-friendly-smiley but it was like pulling teeth to get a glass of water or a coffee refill or an extra napkin...frustrating!"
4747,Hash House A Go Go,4,"We loved the Hash House! My husband got the chicken and waffles and I got one of those big ol' pancakes. The chicken was fantastic with a pervasive, but not overpowering, taste of sage. I got one of the brown sugar banana pancakes and it was at least 6x bigger than the ones I make at home. It was SOOO GOOD. I wasn't able to finish it at the restaurant, so we took it back to our room and saved it for a snack later in the day. It was just as good then ;) Definitely recommend."
4748,Hash House A Go Go,3,"Sometimes changing ""standard""  food items goes too far, and I feel that Hash House A Go Go indeed tries too hard to change standard dishes. I also am suspicious of places  that serve such large portions that you must overeat or take home.  I do not confuse large portions with great food but here the portions are  large but the food only OK. 

If you are looking for large portions of  strange new combinations of food; this is the place for you."
4749,Hash House A Go Go,4,"Was in Vegas for EDC weekend && had to try Hash House! The food pictures looks bomb, so I had to give this place a chance. Ordered the Chicken & Waffles. The waffles had bacon in it!! Chicken & Bacon, my two favorite things. The pictures didn't lie, Lol. Def worth another visit."
4750,Hash House A Go Go,4,"Only been here once, but I still remember that big O pancake I had lol. Not a big fan of chicken and waffles, but I keep hearing theyre great here."
4751,Hash House A Go Go,1,I had the chicken and waffles here and all I can say is I won't be going back IHOP has better Chicken and waffles and there thing is pancakes.Just Sage on chicken is not a good recipe.
4752,Hash House A Go Go,5,This is my favorite place to go to in Las Vegas!!! The servings here are pretty amazing for the price!!!
4753,Hash House A Go Go,2,"If you're an instagramer, then this place is for you. If you're a FOODIE, then steer clear. The food is picturesque, but the taste is unimpressive. I got the sage fried chicken and it wasn't worth it. First of all, I came in at 1 am and the food came out in less than 10 minutes and it was not a busy night at all. That tells me that the food had already been cooked, and since it wasn't busy, the food had probably been sitting for some time. The biscuit was so hard that it actually took some effort to cut it with a knife and the fried chicken was drier than my humor, and this was no laughing matter. If you like taking pictures of your food then by all means, come here. But if you're into good tasting food, then this isn't it."
4754,Hash House A Go Go,5,Amazing food amazing portions. Definitely worth the long wait times. One of my all time favorite breakfast/brunch spots. Everytime in Vegas it's a must.
4755,Hash House A Go Go,5,"You'd better come hungry....  good grub,  crazy extra large proportions . 
Great service with a smile."
4756,Hash House A Go Go,5,"Went Sunday at 9:30 am. A ton of people waiting...They call out of order to  accommodate people in party. It was a fair concept & time went fast. Portions are HUGE so share!! Had the known for chicken eggs Benedict. Was like a chicken fried steak over a baked mashed potato, scrambled eggs, biscuit and  a spicy chipotle cream sauce. Was good but got boring and dry. Biscuits were too big and dry. If I would have gotten chicken and waffles, may have been better and more moist. Kids got pancakes off the kids menu. One was still so big, my 3 Boys could have shared. Other son got a waffle that was also moist & good. Presentation and service was awesome!!!
We will go back and wait for a table again. It's worth it!!"
4757,Hash House A Go Go,3,"I wouldn't consider this place a 4* restaurant! No special flavors, dry chicken and waffles . Fries and Mac n Cheese was good 
Nice people tho but food isn't great but it's not bad either."
4758,Hash House A Go Go,4,Love how this place is open 24/7! My husband and I had stop by here last night or I shall say this morning around 1AM. I had ordered the basic because I really wanted sunny side up and everything came out perfectly. The portion was humungous I couldn't finish it. Their homemade biscuits was out of this world along with their homemade yam. My husband got the steak and eggs and the steak was cooked to his liking. Soooo good! We also love our waiter which I remember his name but he was very good and he taught us how to make Heinz 57 sauce out of A1 and ketchup lol
4759,Hash House A Go Go,2,"We decided to try this place based  on the reviews , it was ok food was very bland , Ridiculous proportions , nice presentation but just not seasoned well at all!! My pancake was the size of a frisbee, not buttery at all!! The turkey in the skillet left little to be desired , Two nice sized  chicken Breast on the waffles , bland but crispy, the waffles were huge and flavorless, overall food choices that we shared we just ok!! Wouldn't rush to go back ..."
4760,Hash House A Go Go,4,"Gargantuan Burgers... is all I have to say. 

My group was staying at the imperial palace and instead of walking to a different hotel for lunch, we decided to give the hash house a try. Honestly, saying that the portions are large doesn't quite describe how big their portions are. We're talking total eclipse here. I highly recommend splitting a plate with someone or having someone order the least expensive item on the menu (a biscuit) to avoid the split plate charge. It doesn't get anymore american than this... size wise"
4761,Hash House A Go Go,4,This is a good spot to satisfy your late night cravings. The BLT bloody mary is unique and awesome. It's like a sandwich in your alcohol. It even comes complete with toast and a mayo packet. Makes for an excellent snack while you wait for your meal. The menu is plentiful with lots of tasty-sounding options. But my favorite is the sage chicken. And I normally don't care much for chicken. It's delicious and yummy. Tip: Portions here are HUGE. Like really huge. So don't be afraid to share.
4762,Hash House A Go Go,2,"I'd like to give it a 3, but it's just that much of a disappointment. Let me back up:
6 years ago I was in Vegas and a local friend took me to this super hip place off the strip.  Back then they just had the one restaurant in Vegas and were, relative to today, very small. The food was amazing and so was the service.
Cut to present day: In town with my wife and I see there are more restaurants than the original.  We head to the one on the strip. Immediately, the ambience had that ""commercialized and branded"" feel.  When we sat down, our waitress was nice, yet overtaxed. Literally, 10 seconds after our order was given, someone showed up with food, obviously mistaken, and stormed off when we noted we had just ordered. A few minutes later, another person showed up with the wrong food.
Our food arrived. It wasn't horrible. In fact I liked it. However, I couldn't help but compare it to what it once was. In that comparison, the food was horrible.
I would have made this a 3 at least but that afternoon, the stomach issues started and really still haven't ""cleared"" up/out completely a day later.
I was happy with our waitress and tipped 30%. She did a great job for the over taxed situation she was in.
As for Hash House A go go (TM), it has fallen prey to the gluttonous greed of corporate America and is NOT what it once was."
4763,Hash House A Go Go,4,"Went just for dessert--bread pudding and coffee.  Everything served here is typically so huge you cannot finish it.  My husband and I easily polished off the chocolate Snickers bread pudding though.  Don't get me wrong, it was big but two people can easily finish it if you like bread pudding.

This was one of the best bread puddings I have ever tried (best is still at Famous Dave's).  Each bite was different.  I never knew if the bite would taste more like bread, like chocolate or like a Snickers bar.  I really enjoyed that aspect.  It was also served with a very generous scoop of vanilla ice cream.  It was just the right amount to have some with each bite of pudding.  The only thing I wish they would do different would be to use hot fudge drizzle on the plate instead of cold chocolate syrup.

I also had a cup of coffee and I thought it was very good.  I tend to be a picky coffee drinker and thought their brew was very rich and super hot (double bonus for me).

Will definitely return for dessert.  We also can't wait to try the dinner menu.  The mashed potatoes look outstanding with what looked like broiled cheese and bacon on top.  We almost enjoyed watching the food pass by as much as we enjoyed our dessert.  The meals are gigantic and the presentation is unique.

Have been for breakfast and dessert and can't wait to go again."
4764,Hash House A Go Go,5,"Came here for breakfast one morning during a recent business trip.  Located in the Quad, it is a perfect location if you are staying at any of the center Strip resorts.  Seated at the bar with my friend, the bartender was attentive and very nice.  I ordered the Basic breakfast, which included scrambled eggs, bacon, potatoes, fruit, and a biscuit.  My friend ordered the bacon waffles.  We were both very pleased with our selections.  Hash House is traditionally known for their abundant portions, but in my case the Basic breakfast was just right.  The eggs were cooked perfectly, the bacon was no too crisp, and the potatoes were crunchy on the outside and flaky on the inside.  Best of all was the biscuit and fresh mashed strawberries.  Delicious!"
4765,Hash House A Go Go,1,"Went for lunch, restaurant was fairly busy, sat at bar. Ordered the chicken and waffles, which took almost 30 minutes to arrive... fried chicken was barely warm. Very disappointing. The manager offered to make another one, but I declined. Food was not worth the wait. I've found this restaurant very inconsistent with quality of food leaving their kitchen, over my past several visits."
4766,Hash House A Go Go,4,"This place rocks.  I love the chicken and waffles here.  Make sure you go there hungry, you get a ton of food"
4767,Hash House A Go Go,4,"Food: good! Chicken and waffles and potatoes. Great portions and decent prices. 

Service: good for as busy as they are. 

Atmosphere: looks good but it is soooooo busy all the time and the wait sucks!!!

We love this place but you have to be patient. Expect a 45 minute wait."
4768,Hash House A Go Go,5,"The BEST homestyle breakfast I have ever eaten. Service is amazing, but a long wait is a given. We only waited about 35 minutes on a Friday morning for breakfast & the waitress said it was a slow day given that their usual breakfast wait time approaches an hour & a half. Soooo, if you are on a time constraint, move along! Nonetheless, our waitress (Kendra?) was phenomenal, funny, and gave great suggestions. I will start by saying I am not a pancake guy, but I knew from recommendations that I had to get pancakes at Hash House, so I did. I got the Tractor (something) breakfast with brown sugar banana pancakes, and let me say it was the best thing I have eaten! So sweet & perfect, I did not use any of the syrup. Came with your style of eggs and choice of potatoes or meat, I got over easy eggs (they were done perfectly), and a slab of ham. My parents got the crab cake benedict, and the tractor dish also with the banana pecan french toast. Everything was amazing and we were actually in and out quite quickly after the wait. Will be back, love this place!"
